energy(keV),efficiency
0.0,0.0011013772392256538
0.10033444816053512,0.0012343735755142027
0.20066889632107024,0.0013819170932296565
0.3010033444816054,0.0015454066013443901
0.4013377926421405,0.0017263525809398939
0.5016722408026756,0.0019263835717879263
0.6020066889632107,0.0021472526566366223
0.7023411371237458,0.002390844013493987
0.802675585284281,0.0026591795025666665
0.9030100334448161,0.002954425250785153
1.0033444816053512,0.0032788981930492733
1.1036789297658862,0.0036350725255044347
1.2040133779264215,0.0040255860223268325
1.3043478260869565,0.004453246163705793
1.4046822742474916,0.004921036018997571
1.5050167224080269,0.005432119825434012
1.605351170568562,0.005989848199347503
1.705685618729097,0.006597762913671479
1.8060200668896322,0.007259601172544317
1.9063545150501673,0.00797929931123842
2.0066889632107023,0.008760995847409858
2.1070234113712374,0.009609033807875367
2.2073578595317724,0.010527962253825351
2.307692307692308,0.011522536926633409
2.408026755852843,0.012597719936276341
2.508361204013378,0.013758678414889314
2.608695652173913,0.015010782059192374
2.709030100334448,0.016359599487493548
2.809364548494983,0.01781089333972974
2.9096989966555187,0.019370614052595214
3.0100334448160537,0.02104489224625289
3.1103678929765888,0.02284002966445592
3.210702341137124,0.0247624886161274
3.311036789297659,0.026818879873581614
3.411371237458194,0.029015948990594786
3.511705685618729,0.03136056101245438
3.6120401337792645,0.03385968355989444
3.7123745819397995,0.03652036827943361
3.8127090301003346,0.03934973066402514
3.9130434782608696,0.042354928260041946
4.013377926421405,0.04554313728939052
4.11371237458194,0.04892152772888897
4.214046822742475,0.052497236902869004
4.31438127090301,0.05627734165915621
4.414715719063545,0.06026882921304594
4.51505016722408,0.06447856675848695
4.615384615384616,0.06891326996028585
4.7157190635451505,0.0735794704556092
4.816053511705686,0.07848348250724158
4.916387959866221,0.08363136896479839
5.016722408026756,0.08902890670324803
5.117056856187291,0.09468155172049642
5.217391304347826,0.10059440408728426
5.317725752508362,0.10677217295307778
5.418060200668896,0.11321914182085102
5.518394648829432,0.1199391343115156
5.618729096989966,0.12693548064510862
5.719063545150502,0.13421098507058327
5.819397993311037,0.1417678944790315
5.919732441471572,0.14960786843631213
6.0200668896321075,0.15773195087026648
6.120401337792642,0.1661405436449096
6.2207357859531776,0.1748333822491468
6.321070234113712,0.1838095138206276
6.421404682274248,0.19306727771634036
6.521739130434783,0.20260428883044335
6.622073578595318,0.212417423846692
6.722408026755853,0.22250281059769117
6.822742474916388,0.23285582068617516
6.923076923076923,0.24347106550469
7.023411371237458,0.25434239576955636
7.1237458193979935,0.26546290466297545
7.224080267558529,0.2768249346537669
7.3244147157190636,0.288420088042698
7.424749163879599,0.3002392412528682
7.525083612040134,0.31227256285938265
7.625418060200669,0.32450953532581217
7.725752508361205,0.33693898038793596
7.826086956521739,0.34954908799825507
7.926421404682275,0.3623274487179972
8.02675585284281,0.37526108941706715
8.127090301003344,0.3883365121168956
8.22742474916388,0.40153973578664004
8.327759197324415,0.41485634087995255
8.42809364548495,0.4282715163777858
8.528428093645486,0.44177010908266323
8.62876254180602,0.455336674891729
8.729096989966555,0.46895553175987986
8.82943143812709,0.4826108140505346
8.929765886287626,0.49628652796028044
9.03010033444816,0.5099666076948378
9.130434782608695,0.5236349720676283
9.230769230769232,0.537275581188752
9.331103678929766,0.5508724929114398
9.431438127090301,0.5644099187050469
9.531772575250836,0.5778722786283457
9.632107023411372,0.5912442550842686
9.732441471571907,0.604510845047199
9.832775919732441,0.617657410466365
9.933110367892978,0.6306697265636803
10.033444816053512,0.6435340277613768
10.133779264214047,0.6562370509937981
10.234113712374581,0.6687660761785574
10.334448160535118,0.6811089636447321
10.434782608695652,0.6932541883396045
10.535117056856187,0.7051908706604508
10.635451505016723,0.716908803783759
10.735785953177258,0.7283984773907852
10.836120401337793,0.7396510977152733
10.936454849498329,0.7506586038661851
11.036789297658864,0.7614136804052165
11.137123745819398,0.771909766185397
11.237458193979933,0.7821410594829951
11.33779264214047,0.7921025194800386
11.438127090301004,0.801789864178775
11.538461538461538,0.8111995648521809
11.638795986622075,0.8203288371559635
11.73913043478261,0.8291756290472518
11.839464882943144,0.8377386056731961
11.939799331103679,0.8460171314088577
12.040133779264215,0.8540112492380096
12.14046822742475,0.8617216576826732
12.240802675585284,0.8691496854973735
12.34113712374582,0.8762972643521585
12.441471571906355,0.8831668997343947
12.54180602006689,0.8897616403032643
12.642140468227424,0.8960850459327458
12.74247491638796,0.9021411546787675
12.842809364548495,0.9079344489042185
12.94314381270903,0.9134698207917124
13.043478260869566,0.918752537468498
13.143812709030101,0.9237882059608624
13.244147157190636,0.9285827381868703
13.34448160535117,0.9331423161864939
13.444816053511706,0.9374733577772498
13.545150501672241,0.9415824828115325
13.645484949832776,0.945476480199068
13.745819397993312,0.9491622758444688
13.846153846153847,0.9526469016359107
13.946488294314381,0.9559374656066237
14.046822742474916,0.9590411233763425
14.147157190635452,0.9619650509652484
14.247491638795987,0.9647164190583837
14.347826086956522,0.9673023687841662
14.448160535117058,0.9697299890565886
14.548494983277592,0.9720062955170743
14.648829431438127,0.9741382110988701
14.749163879598662,0.9761325482243759
14.849498327759198,0.9779959926340165
14.949832775919733,0.9797350888342259
15.050167224080267,0.9813562271418734
15.150501672240804,0.9828656322930756
15.250836120401338,0.9842693535758208
15.351170568561873,0.9855732564382176
15.45150501672241,0.9867830155174582
15.551839464882944,0.9879041090287759
15.652173913043478,0.9889418144487536
15.752508361204013,0.9899012054232839
15.85284280936455,0.9907871498272857
15.953177257525084,0.9916043089008829
16.05351170568562,0.9923571373851394
16.153846153846153,0.993049884579555
16.254180602006688,0.9936865962433277
16.354515050167226,0.9942711172628098
16.45484949832776,0.9948070950085985
16.555183946488295,0.9952979833072263
16.65551839464883,0.9957470469544123
16.755852842809364,0.9961573666992466
16.8561872909699,0.9965318446314357
16.956521739130434,0.996873209906804
17.056856187290972,0.9971840247495501
17.157190635451506,0.997466690673269
17.25752508361204,0.9977234548663942
17.357859531772576,0.9979564166914786
17.45819397993311,0.9981675342515388
17.558528428093645,0.998358630980524
17.65886287625418,0.998531402218786
17.759197324414718,0.9986874217381945
17.859531772575252,0.9988281481852301
17.959866220735787,0.9989549314139718
18.06020066889632,0.9990690186843573
18.160535117056856,0.9991715607044039
18.26086956521739,0.9992636174982393
18.361204013377925,0.9993461640847651
18.461538461538463,0.9994200959545827
18.561872909698998,0.9994862343354218
18.662207357859533,0.9995453312387277
18.762541806020067,0.9995980742822961
18.862876254180602,0.9996450912858701
18.963210702341136,0.999686954638459
19.06354515050167,0.9997241854377927
19.16387959866221,0.9997572574037925
19.264214046822744,0.9997866005692454
19.36454849498328,0.9998126047519882
19.464882943143813,0.9998356228138863
19.565217391304348,0.9998559737127091
19.665551839464882,0.9998739453536849
19.765886287625417,0.9998897972480705
19.866220735785955,0.9999037629864975
19.96655518394649,0.9999160525351827
20.066889632107024,0.9999268543633024
20.16722408026756,0.9999363374099705
20.267558528428093,0.9999446528992978
20.367892976588628,0.9999519360119997
20.468227424749163,0.9999583074219252
20.5685618729097,0.9999638747057467
20.668896321070235,0.9999687336338638
20.76923076923077,0.9999729693503505
20.869565217391305,0.9999766574495157
20.96989966555184,0.9999798649563734
21.070234113712374,0.9999826512180057
21.17056856187291,0.9999850687124962
21.270903010033447,0.999987163781775
21.37123745819398,0.9999889772943926
21.471571906354516,0.9999905452438956
21.57190635451505,0.9999918992881519
21.672240802675585,0.9999930672346373
21.77257525083612,0.9999940734763723
21.872909698996658,0.999994939382884
21.973244147157192,0.9999956836502593
22.073578595317727,0.9999963226140622
22.17391304347826,0.9999968705286048
22.274247491638796,0.9999973398157909
22.37458193979933,0.999997741286497
22.474916387959865,0.9999980843372088
22.575250836120404,0.9999983771244081
22.67558528428094,0.9999986267189839
22.775919732441473,0.9999988392427472
22.876254180602007,0.9999990199889367
22.976588628762542,0.9999991735284288
23.076923076923077,0.9999993038032082
23.17725752508361,0.9999994142085001
23.27759197324415,0.9999995076648321
23.377926421404684,0.9999995866811651
23.47826086956522,0.9999996534101173
23.578595317725753,0.9999997096962019
23.678929765886288,0.9999997571178966
23.779264214046822,0.9999997970242824
23.879598662207357,0.9999998305669056
23.979933110367895,0.9999998587274433
24.08026755852843,0.9999998823416938
24.180602006688964,0.9999999021203454
24.2809364548495,0.999999918666935
24.381270903010034,0.9999999324933506
24.48160535117057,0.9999999440331966
24.581939799331103,0.9999999536532995
24.68227424749164,0.9999999616635985
24.782608695652176,0.9999999683256353
24.88294314381271,0.9999999738598324
24.983277591973245,0.9999999784517228
25.08361204013378,0.9999999822572752
25.183946488294314,0.9999999854074395
25.28428093645485,0.9999999880120212
25.384615384615387,0.9999999901629798
25.48494983277592,0.9999999919372324
25.585284280936456,0.999999993399033
25.68561872909699,0.99999999460199
25.785953177257525,0.9999999955907739
25.88628762541806,0.9999999964025605
25.986622073578594,0.9999999970682503
26.086956521739133,0.9999999976134943
26.187290969899667,0.9999999980595606
26.287625418060202,0.9999999984240604
26.387959866220736,0.9999999987215585
26.48829431438127,0.9999999989640859
26.588628762541806,0.9999999991615672
26.68896321070234,0.9999999993221804
26.78929765886288,0.9999999994526549
26.889632107023413,0.9999999995585215
26.989966555183948,0.9999999996443204
27.090301003344482,0.9999999997137738
27.190635451505017,0.9999999997699298
27.29096989966555,0.9999999998152808
27.391304347826086,0.9999999998518626
27.491638795986624,0.9999999998813364
27.59197324414716,0.9999999999050553
27.692307692307693,0.9999999999241205
27.792642140468228,0.9999999999394271
27.892976588628763,0.9999999999517016
27.993311036789297,0.9999999999615332
28.093645484949832,0.9999999999693987
28.19397993311037,0.9999999999756839
28.294314381270905,0.9999999999807005
28.39464882943144,0.9999999999846998
28.494983277591974,0.9999999999878842
28.59531772575251,0.999999999990417
28.695652173913043,0.999999999992429
28.795986622073578,0.9999999999940254
28.896321070234116,0.9999999999952908
28.99665551839465,0.9999999999962923
29.096989966555185,0.9999999999970842
29.19732441471572,0.9999999999977097
29.297658862876254,0.999999999998203
29.39799331103679,0.9999999999985918
29.498327759197323,0.9999999999988977
29.59866220735786,0.999999999999138
29.698996655518396,0.9999999999993269
29.79933110367893,0.9999999999994749
29.899665551839465,0.9999999999995909
30.0,0.9999999999996816
